[DEBUG] 2021-04-27 13:32:06.439 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-04-27 13:32:06.514 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-04-27 13:32:06.532 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-04-27 13:32:06.798 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-04-27 13:32:06.808 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-04-27 13:32:07.582 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-04-27 13:32:07.584 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-04-27 13:32:07.601 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-04-27 13:32:08.227 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-04-27 13:32:08.256 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-04-27 13:32:08.264 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-04-27 13:32:08.306 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-04-27 13:32:08.368 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@1e530163
[DEBUG] 2021-04-27 13:32:08.370 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@1e530163
[DEBUG] 2021-04-27 13:32:08.370 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@1e530163
[DEBUG] 2021-04-27 13:32:08.371 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4088741b
[DEBUG] 2021-04-27 13:32:08.371 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@205bed61
[DEBUG] 2021-04-27 13:32:08.372 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@7c2b58c0
[DEBUG] 2021-04-27 13:32:08.377 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@23f3dbf0
[DEBUG] 2021-04-27 13:32:08.377 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@23f3dbf0
[DEBUG] 2021-04-27 13:32:08.377 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@23f3dbf0
[DEBUG] 2021-04-27 13:32:08.378 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@20a05b32
[DEBUG] 2021-04-27 13:32:08.385 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@20a05b32
[DEBUG] 2021-04-27 13:32:08.386 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@20a05b32
[DEBUG] 2021-04-27 13:32:08.387 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@763cf5b9
